"Channel","Clinic","login_id","login time","logout time","ip","Lat Long"
"SATYA MicroCapital","ECSMP204 Haridwar Rural","ECSMP204","2025-07-21 10:16:41","2025-07-21 10:56:00","117.99.27.33","{""latitude"":""29.7957858"",""longitude"":""78.0300623""}"
"SATYA MicroCapital","ECSMP204 Haridwar Rural","ECSMP204","2025-07-21 10:33:58","2025-07-21 11:06:00","117.99.27.33","{""latitude"":""29.7928643"",""longitude"":""78.0215008""}"
"SATYA MicroCapital","ECSMP204 Haridwar Rural","ECSMP204","2025-07-21 11:32:02","","117.99.27.33","{""latitude"":""29.7957858"",""longitude"":""78.0300623""}"
"SATYA MicroCapital","ECSMP204 Haridwar Rural","ECSMP204","2025-07-21 10:03:55","2025-07-21 10:35:49","117.99.27.33","{""latitude"":""29.7928643"",""longitude"":""78.0215008""}"
"SATYA MicroCapital","ECSMP204 Haridwar Rural","ECSMP204","2025-07-21 11:18:13","2025-07-21 11:49:43","117.99.27.33","{""latitude"":""29.7928643"",""longitude"":""78.0215008""}"
"SATYA MicroCapital","ECSMP204 Haridwar Rural","ECSMP204","2025-07-21 11:12:35","2025-07-21 11:45:00","117.99.27.33","{""latitude"":""29.7928643"",""longitude"":""78.0215008""}"
"SATYA MicroCapital","ECSMP204 Haridwar Rural","ECSMP204","2025-07-21 11:22:25","2025-07-21 11:53:00","117.99.27.33","{""latitude"":""29.7957858"",""longitude"":""78.0300623""}"
"SATYA MicroCapital","ECSMP204 Haridwar Rural","ECSMP204","2025-07-21 11:54:10","","117.99.27.33","{""latitude"":""29.7957858"",""longitude"":""78.0300623""}"
"SATYA MicroCapital","ECSMP204 Haridwar Rural","ECSMP204","2025-07-21 09:22:10","2025-07-21 09:52:16","117.99.27.33","{""latitude"":""29.7870818"",""longitude"":""78.0011645""}"
"SATYA MicroCapital","ECSMP204 Haridwar Rural","ECSMP204","2025-07-21 10:28:42","2025-07-21 11:01:00","117.99.27.33","{""latitude"":""29.7957858"",""longitude"":""78.0300623""}"
"SATYA MicroCapital","ECSMP204 Haridwar Rural","ECSMP204","2025-07-21 11:38:14","","117.99.27.33","{""latitude"":""29.7928643"",""longitude"":""78.0215008""}"
"SATYA MicroCapital","ECSMP204 Haridwar Rural","ECSMP204","2025-07-21 10:08:14","2025-07-21 10:41:00","117.99.27.33","{""latitude"":""29.7928643"",""longitude"":""78.0215008""}"
"SATYA MicroCapital","ECSMP144 DHANAURA GAJRAULA","ECSMP144","2025-07-21 09:30:25","2025-07-21 10:00:37","113.30.168.61","{""latitude"":""28.9669541"",""longitude"":""78.2509426""}"
"SATYA MicroCapital","ECSMP144 DHANAURA GAJRAULA","ECSMP144","2025-07-21 11:59:34","","113.30.168.61","{""latitude"":""28.967144"",""longitude"":""78.2510639""}"
"SATYA MicroCapital","ECSMP209 ALIGARH RURAL","ECSMP209","2025-07-21 09:40:08","2025-07-21 10:10:10","110.227.45.129","{""latitude"":""27.8743166"",""longitude"":""78.1111262""}"
"SATYA MicroCapital","ECSMP209 ALIGARH RURAL","ECSMP209","2025-07-21 10:47:56","","110.227.45.129","{""latitude"":""27.8743166"",""longitude"":""78.1111262""}"
"SATYA MicroCapital","ECSMP213  UJHANI","ECSMP213","2025-07-21 09:00:25","2025-07-21 09:00:54","223.228.89.123","{""latitude"":""28.0074034"",""longitude"":""79.0005007""}"
"SATYA MicroCapital","ECSMP213  UJHANI","ECSMP213","2025-07-21 09:44:22","2025-07-21 11:19:34","223.228.89.123","{""latitude"":""28.0062523"",""longitude"":""79.0012508""}"
"SATYA MicroCapital","ECSMP148 JOYA MORADABAD","ECSMP148","2025-07-21 10:54:38","","146.196.38.89","{""latitude"":""28.8349237"",""longitude"":""78.4706868""}"
"SATYA MicroCapital","ECSMP148 JOYA MORADABAD","ECSMP148","2025-07-21 09:19:55","2025-07-21 09:50:39","146.196.38.111","{""latitude"":""28.8349293"",""longitude"":""78.4706995""}"
"SATYA MicroCapital","ECSMP224 TARKESHWAR","ECSMP224","2025-07-21 10:35:00","","223.176.38.91","{""latitude"":""22.9307363"",""longitude"":""88.0061499""}"
"SATYA MicroCapital","ECSMP224 TARKESHWAR","ECSMP224","2025-07-21 09:36:57","2025-07-21 10:07:24","223.176.38.91","{""latitude"":""22.9306669"",""longitude"":""88.0061184""}"
"SATYA MicroCapital","ECSMP230  PASCHIM MEDINIPUR","ECSMP230","2025-07-21 11:41:04","","103.109.222.82","{""latitude"":""22.4279995"",""longitude"":""87.346342""}"
"SATYA MicroCapital","ECSMP230  PASCHIM MEDINIPUR","ECSMP230","2025-07-21 10:36:08","2025-07-21 11:31:00","103.109.222.82","{""latitude"":""22.4279995"",""longitude"":""87.346342""}"
"SATYA MicroCapital","ECSMP228 DURGAPUR","ECSMP228","2025-07-21 10:26:07","2025-07-21 10:56:29","27.60.188.166","{""latitude"":""23.5539398"",""longitude"":""87.2794288""}"
"SATYA MicroCapital","ECSMP228 DURGAPUR","ECSMP228","2025-07-21 11:18:07","2025-07-21 11:59:47","27.60.180.32","{""latitude"":""23.5539336"",""longitude"":""87.2794127""}"
"SATYA MicroCapital","ECSMP228 DURGAPUR","ECSMP228","2025-07-21 10:51:20","2025-07-21 11:22:00","27.60.188.166","{""latitude"":""23.5539336"",""longitude"":""87.2794127""}"
"SATYA MicroCapital","ECSMP228 DURGAPUR","ECSMP228","2025-07-21 10:05:40","2025-07-21 10:52:15","27.60.188.166","{""latitude"":""23.553957"",""longitude"":""87.2794222""}"
"SATYA MicroCapital","ECSMP228 DURGAPUR","ECSMP228","2025-07-21 11:37:17","","27.60.180.32","{""latitude"":""23.5539336"",""longitude"":""87.2794127""}"
"SATYA MicroCapital","ECSMP228 DURGAPUR","ECSMP228","2025-07-21 11:32:37","","27.60.180.32","{""latitude"":""23.5539336"",""longitude"":""87.2794127""}"
"SATYA MicroCapital","ECSMP233 RAGHUNATHGANJ","ECSMP233","2025-07-21 10:31:14","2025-07-21 10:32:10","106.196.2.121",""
"SATYA MicroCapital","ECSMP233 RAGHUNATHGANJ","ECSMP233","2025-07-21 10:40:01","","106.196.2.121",""
"SATYA MicroCapital","ECSMP153 Moradabad (MBL) ","ECSMP153","2025-07-21 09:12:33","2025-07-21 09:42:42","223.228.93.60","{""latitude"":""28.835939"",""longitude"":""78.7378394""}"
"SATYA MicroCapital","ECSMP153 Moradabad (MBL) ","ECSMP153","2025-07-21 10:45:19","","223.228.93.60","{""latitude"":""28.8365118"",""longitude"":""78.736614""}"
"SATYA MicroCapital","ECSMP236 MONTESHWAR","ECSMP236","2025-07-21 11:38:03","","223.223.143.132","{""latitude"":""23.4212888"",""longitude"":""88.1077422""}"
"SATYA MicroCapital","ECSMP237 SILIGURI ","ECSMP237","2025-07-21 11:16:27","","27.60.190.217","{""latitude"":""26.6985562"",""longitude"":""88.4426461""}"
"SATYA MicroCapital","ECSMP237 SILIGURI ","ECSMP237","2025-07-21 11:47:50","","27.60.190.217","{""latitude"":""26.6985562"",""longitude"":""88.4426461""}"
"SATYA MicroCapital","ECSMP237 SILIGURI ","ECSMP237","2025-07-21 11:08:31","2025-07-21 11:39:00","27.60.190.217","{""latitude"":""26.6985562"",""longitude"":""88.4426461""}"
"SATYA MicroCapital","ECSMP237 SILIGURI ","ECSMP237","2025-07-21 11:07:50","2025-07-21 11:08:23","27.60.190.217",""
"SATYA MicroCapital","ECSMP237 SILIGURI ","ECSMP237","2025-07-21 10:23:29","2025-07-21 11:07:34","106.211.133.39","{""latitude"":""26.6985542"",""longitude"":""88.4426447""}"
"SATYA MicroCapital","ECSMP237 SILIGURI ","ECSMP237","2025-07-21 11:10:05","2025-07-21 11:40:38","27.60.190.217","{""latitude"":""26.6985562"",""longitude"":""88.4426461""}"
"SATYA MicroCapital","ECSMP240  FALAKATA","ECSMP240","2025-07-21 11:09:28","","27.60.180.5",""
"SATYA MicroCapital","ECSMP158 ELLENABAD","ECSMP158","2025-07-21 11:55:24","","103.82.82.142","{""latitude"":""29.444516"",""longitude"":""74.6667558""}"
"SATYA MicroCapital","ECSMP158 ELLENABAD","ECSMP158","2025-07-21 10:03:22","2025-07-21 11:02:23","223.184.232.186","{""latitude"":""29.4445098"",""longitude"":""74.6667468""}"
"SATYA MicroCapital","ECSMP159 FATEHABAD","ECSMP159","2025-07-21 11:20:56","2025-07-21 11:54:00","223.187.98.178","{""latitude"":""29.5029534"",""longitude"":""75.4498541""}"
"SATYA MicroCapital","ECSMP159 FATEHABAD","ECSMP159","2025-07-21 11:31:31","","223.187.98.178","{""latitude"":""29.5029534"",""longitude"":""75.4498541""}"
"SATYA MicroCapital","ECSMP159 FATEHABAD","ECSMP159","2025-07-21 11:26:28","2025-07-21 11:57:00","223.187.98.178","{""latitude"":""29.5029534"",""longitude"":""75.4498541""}"
"SATYA MicroCapital","ECSMP159 FATEHABAD","ECSMP159","2025-07-21 10:18:39","2025-07-21 10:27:56","223.187.111.178","{""latitude"":""29.5026705"",""longitude"":""75.4507767""}"
"SATYA MicroCapital","ECSMP159 FATEHABAD","ECSMP159","2025-07-21 10:30:09","2025-07-21 11:47:30","223.187.98.178","{""latitude"":""29.5026705"",""longitude"":""75.4507767""}"
"SATYA MicroCapital","ECSMP246 BUNIYADPUR","ECSMP246","2025-07-21 10:28:07","","152.59.164.47","{""latitude"":""25.3930519"",""longitude"":""88.4108651""}"
"SATYA MicroCapital","ECSMP169 YAMUNA NAGAR","ECSMP169","2025-07-21 09:32:16","","223.187.106.66",""
"SATYA MicroCapital","ECSMP249  Debagram","ECSMP249","2025-07-21 10:08:38","2025-07-21 10:38:44","106.211.128.22","{""latitude"":""23.688762"",""longitude"":""88.2983364""}"
"SATYA MicroCapital","ECSMP249  Debagram","ECSMP249","2025-07-21 11:08:40","","106.211.128.22","{""latitude"":""23.688762"",""longitude"":""88.2983364""}"
"SATYA MicroCapital","ECSMP172 BULANDSHAHR ","ECSMP172","2025-07-21 09:12:17","2025-07-21 09:12:46","152.58.97.135","{""latitude"":""28.3977303"",""longitude"":""77.8286945""}"
"SATYA MicroCapital","ECSMP172 BULANDSHAHR ","ECSMP172","2025-07-21 09:13:28","2025-07-21 09:44:00","152.58.97.135","{""latitude"":""28.3977303"",""longitude"":""77.8286945""}"
"SATYA MicroCapital","ECSMP172 BULANDSHAHR ","ECSMP172","2025-07-21 11:46:26","","157.49.179.204","{""latitude"":""28.3976391"",""longitude"":""77.8286928""}"
"SATYA MicroCapital","ECSMP275 SEONI","ECSMP275","2025-07-21 11:32:44","","171.79.43.155",""
"SATYA MicroCapital","ECSMP275 SEONI","ECSMP275","2025-07-21 10:22:28","2025-07-21 10:54:22","171.79.40.155",""
"SATYA MicroCapital","ECSMP288 BILASPUR ","ECSMP288","2025-07-21 09:03:21","2025-07-21 09:33:57","117.229.188.213","{""latitude"":""22.0665717"",""longitude"":""82.1301917""}"
"SATYA MicroCapital","ECSMP288 BILASPUR ","ECSMP288","2025-07-21 10:01:40","","171.79.41.114",""
"SATYA MicroCapital","ECSMP289 BILASPUR ","ECSMP289","2025-07-21 10:23:22","","157.34.53.66",""
"SATYA MicroCapital","ECSMP289 BILASPUR ","ECSMP289","2025-07-21 09:18:30","2025-07-21 09:48:47","157.34.53.66",""
"SATYA MicroCapital","ECSMP293 RAIGARH ","ECSMP293","2025-07-21 10:22:30","","59.184.70.98",""
"SATYA MicroCapital","ECSMP294 MOPKA ","ECSMP294","2025-07-21 10:22:29","","171.79.43.30","{""latitude"":""22.2954354"",""longitude"":""82.1618841""}"
"SATYA MicroCapital","ECSMP178 MEERUT","ECSMP178","2025-07-21 08:33:48","2025-07-21 08:34:26","106.205.170.69",""
"SATYA MicroCapital","ECSMP180 MAWANA HAPUR","ECSMP180","2025-07-21 09:09:41","2025-07-21 09:40:43","106.211.44.152","{""latitude"":""29.105821"",""longitude"":""77.9203939""}"
"SATYA MicroCapital","ECSMP181 Meerut ","ECSMP181","2025-07-21 10:33:56","2025-07-21 11:09:00","152.59.121.186","{""latitude"":""29.0380489"",""longitude"":""77.7023397""}"
"SATYA MicroCapital","ECSMP353 GODHRA","ECSMP353","2025-07-21 10:52:44","","27.121.100.196","{""latitude"":""22.7965927"",""longitude"":""73.6177459""}"
"SATYA MicroCapital","ECSMP356 LIMDI","ECSMP356","2025-07-21 10:48:59","","49.34.183.40","{""latitude"":""23.0000323"",""longitude"":""74.1530882""}"
"SATYA MicroCapital","ECSMP362 MANSA (Gujarat)","ECSMP362","2025-07-21 09:26:01","2025-07-21 09:57:00","49.34.119.24",""
"SATYA MicroCapital","ECSMP362 MANSA (Gujarat)","ECSMP362","2025-07-21 09:25:33","2025-07-21 09:25:55","49.34.119.24",""
"SATYA MicroCapital","ECSMP362 MANSA (Gujarat)","ECSMP362","2025-07-21 09:58:48","","49.34.126.236",""
"SATYA MicroCapital","ECSMP195 JHINJANA","ECSMP195","2025-07-21 11:22:24","","106.211.52.37","{""latitude"":""29.4997166"",""longitude"":""77.23351""}"
"SATYA MicroCapital","ECSMP196 KHATAULI ","ECSMP196","2025-07-21 09:08:28","2025-07-21 09:38:47","106.200.0.98","{""latitude"":""29.2733983"",""longitude"":""77.7356129""}"
"SATYA MicroCapital","ECSMP196 KHATAULI ","ECSMP196","2025-07-21 09:52:53","2025-07-21 11:29:00","106.200.0.98","{""latitude"":""29.2734024"",""longitude"":""77.73564""}"
"SATYA MicroCapital","ECSMP200 SHAMLI CITY","ECSMP200","2025-07-21 10:15:27","","223.184.172.77",""
"SATYA MicroCapital","ECSMP199 NOORPUR ","ECSMP199","2025-07-21 11:41:43","","106.223.178.139","{""latitude"":""29.1497165"",""longitude"":""78.4194595""}"
"SATYA MicroCapital","ECSMP199 NOORPUR ","ECSMP199","2025-07-21 08:43:45","2025-07-21 08:44:33","106.223.178.139",""
"SATYA MicroCapital","ECSMP199 NOORPUR ","ECSMP199","2025-07-21 11:12:30","","106.223.178.139","{""latitude"":""29.1497165"",""longitude"":""78.4194595""}"
"SATYA MicroCapital","ECSMP199 NOORPUR ","ECSMP199","2025-07-21 10:59:34","2025-07-21 11:31:00","106.223.178.139","{""latitude"":""29.1497165"",""longitude"":""78.4194595""}"
"SATYA MicroCapital","ECSMP199 NOORPUR ","ECSMP199","2025-07-21 11:03:44","2025-07-21 11:35:26","106.223.178.139","{""latitude"":""29.1497165"",""longitude"":""78.4194595""}"
"SATYA MicroCapital","ECSMP439  NUAPATNA","ECSMP439","2025-07-21 09:43:45","2025-07-21 10:16:00","223.187.200.224","{""latitude"":""20.4453679"",""longitude"":""85.4646165""}"
"SATYA MicroCapital","ECSMP439  NUAPATNA","ECSMP439","2025-07-21 10:22:53","","223.187.200.224","{""latitude"":""20.4453037"",""longitude"":""85.4646902""}"
"SATYA MicroCapital","ECSMP453 PAIKMAL ","ECSMP453","2025-07-21 11:09:47","2025-07-21 11:18:31","223.184.200.236","{""latitude"":""20.9271365"",""longitude"":""82.8150808""}"
"SATYA MicroCapital","ECSMP453 PAIKMAL ","ECSMP453","2025-07-21 11:22:18","2025-07-21 11:25:05","223.184.200.236","{""latitude"":""20.9271365"",""longitude"":""82.8150808""}"
"SATYA MicroCapital","ECSMP453 PAIKMAL ","ECSMP453","2025-07-21 11:18:31","2025-07-21 11:22:16","223.184.200.236","{""latitude"":""20.9271365"",""longitude"":""82.8150808""}"
"SATYA MicroCapital","ECSMP453 PAIKMAL ","ECSMP453","2025-07-21 10:48:01","2025-07-21 11:05:19","223.176.115.149","{""latitude"":""20.9271365"",""longitude"":""82.8150808""}"
"SATYA MicroCapital","ECSMP453 PAIKMAL ","ECSMP453","2025-07-21 11:05:34","2025-07-21 11:09:43","223.184.200.236","{""latitude"":""20.9271365"",""longitude"":""82.8150808""}"
"SATYA MicroCapital","ECSMP453 PAIKMAL ","ECSMP453","2025-07-21 11:25:07","2025-07-21 11:25:38","223.184.200.236","{""latitude"":""20.9271365"",""longitude"":""82.8150808""}"
"SATYA MicroCapital","ECSMP462 BALANGIR ","ECSMP462","2025-07-21 11:31:52","","223.176.119.26",""
"SATYA MicroCapital","ECSMP462 BALANGIR ","ECSMP462","2025-07-21 09:47:09","2025-07-21 11:07:00","49.42.197.54","{""latitude"":""20.6842904"",""longitude"":""83.470079""}"
"SATYA MicroCapital","ECSMP468 NEEM KA THANA ","ECSMP468","2025-07-21 09:52:53","","223.238.201.50","{""latitude"":""27.7412609"",""longitude"":""75.7690839""}"
"SATYA MicroCapital","ECSMP470 KUCHAMAN CITY ","ECSMP470 ","2025-07-21 11:42:45","","157.48.205.99","{""latitude"":""27.1389692"",""longitude"":""74.8583704""}"
"SATYA MicroCapital","ECSMP470 KUCHAMAN CITY ","ECSMP470 ","2025-07-21 10:08:48","2025-07-21 10:38:58","223.238.202.83","{""latitude"":""27.1389543"",""longitude"":""74.8583697""}"
"SATYA MicroCapital","ECSMP472 BEAWAR ","ECSMP472","2025-07-21 10:52:53","","223.238.205.226","{""latitude"":""26.0946165"",""longitude"":""74.3368654""}"
"SATYA MicroCapital","ECSMP472 BEAWAR ","ECSMP472","2025-07-21 09:36:59","2025-07-21 10:22:48","223.238.205.129","{""latitude"":""26.0930159"",""longitude"":""74.3356034""}"
"SATYA MicroCapital","ECSMP473 RAJSAMAND ","ECSMP473","2025-07-21 10:51:24","","223.238.197.18","{""latitude"":""25.0494454"",""longitude"":""73.8602827""}"
"SATYA MicroCapital","ECSMP473 RAJSAMAND ","ECSMP473","2025-07-21 10:02:19","2025-07-21 10:48:23","223.238.197.18","{""latitude"":""25.0494443"",""longitude"":""73.8602821""}"
"SATYA MicroCapital","ECSMP481 PIPARCITY ","ECSMP481","2025-07-21 09:19:37","2025-07-21 09:49:59","223.238.193.83","{""latitude"":""26.3932731"",""longitude"":""73.5361472""}"
"SATYA MicroCapital","ECSMP481 PIPARCITY ","ECSMP481","2025-07-21 10:45:32","","223.238.206.52","{""latitude"":""26.3932992"",""longitude"":""73.5360659""}"
"SATYA MicroCapital","ECSMP484 MAKARANA ","ECSMP484","2025-07-21 09:16:04","2025-07-21 11:07:20","223.238.205.108",""
"SATYA MicroCapital","ECSMP484 MAKARANA ","ECSMP484","2025-07-21 11:25:21","","223.238.204.144",""
"SATYA MicroCapital","ECSMP063 RAMNAGAR","ECSMP063","2025-07-21 10:03:52","","152.56.135.226","{""latitude"":""26.1801367"",""longitude"":""85.5595569""}"
"SATYA MicroCapital","ECSMP074 GORAKHPUR","ECSMP074","2025-07-21 11:01:43","2025-07-21 11:32:00","106.208.148.244","{""latitude"":""26.7069645"",""longitude"":""83.4212176""}"
"SATYA MicroCapital","ECSMP074 GORAKHPUR","ECSMP074","2025-07-21 10:26:06","2025-07-21 10:58:44","106.208.148.244","{""latitude"":""26.7069703"",""longitude"":""83.421177""}"
"SATYA MicroCapital","ECSMP074 GORAKHPUR","ECSMP074","2025-07-21 11:36:13","","106.208.148.244","{""latitude"":""26.7069645"",""longitude"":""83.4212176""}"
"SATYA MicroCapital","ECSMP197 MUZAFFARNAGAR","ECSMP197","2025-07-21 11:48:02","","106.223.180.166",""
"SATYA MicroCapital","ECSMP483 MANDALGARH ","ECSMP483","2025-07-21 11:20:25","2025-07-21 11:51:00","117.201.41.51","{""latitude"":""25.1995692"",""longitude"":""75.0870586""}"
"SATYA MicroCapital","ECSMP166 PEHOWA","ECSMP166","2025-07-21 09:42:58","2025-07-21 10:55:43","223.181.18.173","{""latitude"":""29.9853173"",""longitude"":""76.5804083""}"
"SATYA MicroCapital","ECSMP166 PEHOWA","ECSMP166","2025-07-21 10:44:40","","223.181.18.173","{""latitude"":""29.9853173"",""longitude"":""76.5804083""}"
"SATYA MicroCapital","ECSMP254","ECSMP254","2025-07-21 10:15:10","2025-07-21 10:46:00","171.79.33.182","{""latitude"":""23.9234591"",""longitude"":""76.8956954""}"
"SATYA MicroCapital","ECSMP285 GANJ BASODA","ECSMP285","2025-07-21 10:45:43","2025-07-21 11:56:56","171.79.41.127","{""latitude"":""23.8467939"",""longitude"":""77.938877""}"
"SATYA MicroCapital","ECSMP083 MAHARAJGANJ (MBL)","ECSMP083","2025-07-21 10:52:27","2025-07-21 11:29:00","106.208.155.72","{""latitude"":""25.2547233"",""longitude"":""82.6153952""}"
"SATYA MicroCapital","ECSMP083 MAHARAJGANJ (MBL)","ECSMP083","2025-07-21 11:37:38","","106.208.146.72","{""latitude"":""25.2547233"",""longitude"":""82.6153952""}"
"SATYA MicroCapital","ECSMP083 MAHARAJGANJ (MBL)","ECSMP083","2025-07-21 10:15:47","2025-07-21 10:46:00","106.208.153.72","{""latitude"":""25.2547233"",""longitude"":""82.6153952""}"
"SATYA MicroCapital","ECSMP007 MOTIHARI","ECSMP0007","2025-07-21 10:38:39","2025-07-21 11:09:00","117.96.21.60",""
"SATYA MicroCapital","ECSMP375 NAGAR UNNTARI","ECSMP375","2025-07-21 11:42:37","","223.187.129.144","{""latitude"":""24.2828661"",""longitude"":""83.5048769""}"
"SATYA MicroCapital","ECSMP273 CHINDWARA","ECSMP273","2025-07-21 09:58:55","2025-07-21 10:28:59","171.79.32.131","{""latitude"":""22.0873028"",""longitude"":""78.9184848""}"
"SATYA MicroCapital","ECSMP273 CHINDWARA","ECSMP273","2025-07-21 11:04:37","","171.79.32.131","{""latitude"":""22.0297837"",""longitude"":""78.9294177""}"
"SATYA MicroCapital","ECSMP518 Sivagangai Satya microcapital","ECSMP518","2025-07-21 11:31:08","","110.224.93.164","{""latitude"":""9.8652858"",""longitude"":""78.4875795""}"
"SATYA MicroCapital","ECSMP277 SIHORA","ECSMP277","2025-07-21 10:52:14","","171.79.41.12","{""latitude"":""23.4750443"",""longitude"":""80.100792""}"
"SATYA MicroCapital","ECSMP354 santrampur","ECSMP354 ","2025-07-21 10:54:03","","49.34.254.120","{""latitude"":""23.1963049"",""longitude"":""73.895077""}"
"SATYA MicroCapital","ECSMP354 santrampur","ECSMP354 ","2025-07-21 09:48:15","2025-07-21 10:25:00","49.34.231.61","{""latitude"":""23.1963155"",""longitude"":""73.8950564""}"
"SATYA MicroCapital","ECSMP581 CHANDAUS","Ecsmp581","2025-07-21 11:27:58","","157.49.181.137","{""latitude"":""28.0813782"",""longitude"":""77.8544137""}"
"SATYA MicroCapital","ECSMP581 CHANDAUS","Ecsmp581","2025-07-21 09:20:30","2025-07-21 09:53:57","157.49.181.137","{""latitude"":""28.0813781"",""longitude"":""77.8544138""}"
"SATYA MicroCapital","ECSMP581 CHANDAUS","Ecsmp581","2025-07-21 09:18:45","2025-07-21 09:20:23","157.49.181.137","{""latitude"":""28.0813781"",""longitude"":""77.8544138""}"
"SATYA MicroCapital","ECSMP584 KAMTAUL","ECSMP584","2025-07-21 09:12:49","2025-07-21 09:44:04","117.96.16.172","{""latitude"":""26.3330652"",""longitude"":""85.8239604""}"
"SATYA MicroCapital","ECSMP584 KAMTAUL","ECSMP584","2025-07-21 09:31:44","2025-07-21 10:40:00","117.96.16.172","{""latitude"":""26.3330652"",""longitude"":""85.8239604""}"
"SATYA MicroCapital","ECSMP584 KAMTAUL","ECSMP584","2025-07-21 10:52:57","2025-07-21 11:52:00","117.96.145.172","{""latitude"":""26.3328231"",""longitude"":""85.8233417""}"
"SATYA MicroCapital","ECSMP585 BHUTAHI","ECSMP585 ","2025-07-21 09:51:58","","117.96.18.113","{""latitude"":""26.7414965"",""longitude"":""85.5481988""}"
"SATYA MicroCapital","ECSMP537 Rajanagaram","ECSMP537","2025-07-21 11:22:05","","160.238.72.134","{""latitude"":""16.9642433"",""longitude"":""81.739948""}"
"SATYA MicroCapital","ECSMP562 suryapet ","ECSMP562","2025-07-21 11:49:40","","223.238.66.95","{""latitude"":""17.1327822"",""longitude"":""79.6363443""}"
"SATYA MicroCapital","ECSMP142 Bilashpur(UK)","Ecsmp142","2025-07-21 09:20:42","2025-07-21 09:22:58","103.74.71.90","{""latitude"":""28.8925815"",""longitude"":""79.2735906""}"
"SATYA MicroCapital","ECSMP316 SIRUGUPPA","ECSMP316","2025-07-21 11:35:23","","106.216.229.172",""
"SATYA MicroCapital","ECSMP316 SIRUGUPPA","ECSMP316","2025-07-21 11:20:00","2025-07-21 11:54:57","106.216.239.163",""
"SATYA MicroCapital","ECSMP316 SIRUGUPPA","ECSMP316","2025-07-21 11:50:03","","106.216.239.163",""
"SATYA MicroCapital","ECSMP316 SIRUGUPPA","ECSMP316","2025-07-21 10:13:27","2025-07-21 11:04:57","106.216.237.158",""
"SATYA MicroCapital","ECSMP316 SIRUGUPPA","ECSMP316","2025-07-21 11:06:31","2025-07-21 11:47:39","106.216.227.158",""
"SATYA MicroCapital","ECSMP583 BASANTPATTI","ECSMP583","2025-07-21 10:33:28","","117.96.16.22","{""latitude"":""26.6307824"",""longitude"":""85.3218606""}"
"SATYA MicroCapital","ECSMP590 PARSA ","ECSMP590","2025-07-21 11:11:08","","117.96.144.112","{""latitude"":""25.8888919"",""longitude"":""85.0323411""}"
"SATYA MicroCapital","ECSMP590 PARSA ","ECSMP590","2025-07-21 10:09:19","2025-07-21 11:13:00","117.96.18.112","{""latitude"":""25.8888919"",""longitude"":""85.0323411""}"
"SATYA MicroCapital","ECSMP558 siddipet","Ecsmp558","2025-07-21 11:26:16","","157.35.88.151","{""latitude"":""18.103156"",""longitude"":""78.8360923""}"
"SATYA MicroCapital","ECSMP558 siddipet","Ecsmp558","2025-07-21 11:18:36","2025-07-21 11:51:30","157.35.88.151","{""latitude"":""18.103156"",""longitude"":""78.8360923""}"
"SATYA MicroCapital","ECSMP558 siddipet","Ecsmp558","2025-07-21 09:20:47","2025-07-21 09:51:00","157.35.94.68","{""latitude"":""18.0916338"",""longitude"":""78.8560982""}"
"SATYA MicroCapital","ECSMP145 GAJRAULA","ECSMP145","2025-07-21 09:59:13","2025-07-21 10:40:17","223.188.226.166","{""latitude"":""28.8408539"",""longitude"":""78.251385""}"
"SATYA MicroCapital","ECSMP145 GAJRAULA","ECSMP145","2025-07-21 11:31:11","","106.219.151.249","{""latitude"":""28.8407966"",""longitude"":""78.2513602""}"
"SATYA MicroCapital","ECSMP145 GAJRAULA","ECSMP145","2025-07-21 09:25:25","2025-07-21 09:55:39","223.188.226.166","{""latitude"":""28.8408473"",""longitude"":""78.2512434""}"
"SATYA MicroCapital","ECSMP145 GAJRAULA","ECSMP145","2025-07-21 11:15:53","2025-07-21 11:56:38","106.219.151.249","{""latitude"":""28.8407966"",""longitude"":""78.2513602""}"
"SATYA MicroCapital","ECSMP141 BAZPUR","ECSMP141","2025-07-21 09:07:49","2025-07-21 09:38:00","223.228.91.221",""
"SATYA MicroCapital","ECSMP141 BAZPUR","ECSMP141","2025-07-21 11:27:36","","223.228.91.221","{""latitude"":""29.1570284"",""longitude"":""79.15062""}"
"SATYA MicroCapital","ECSMP090 KOLHUI BAZAR","ECSMP090","2025-07-21 11:30:20","","152.59.179.108","{""latitude"":""27.3086872"",""longitude"":""83.3391183""}"
"SATYA MicroCapital","ECSMP090 KOLHUI BAZAR","ECSMP090","2025-07-21 11:37:53","","152.59.179.108","{""latitude"":""27.3086872"",""longitude"":""83.3391183""}"
"SATYA MicroCapital","ECSMP090 KOLHUI BAZAR","ECSMP090","2025-07-21 11:27:04","2025-07-21 11:59:39","152.59.179.108","{""latitude"":""27.3086872"",""longitude"":""83.3391183""}"
"SATYA MicroCapital","ECSMP090 KOLHUI BAZAR","ECSMP090","2025-07-21 10:38:14","2025-07-21 11:41:00","152.59.179.108","{""latitude"":""27.3086872"",""longitude"":""83.3391183""}"
"SATYA MicroCapital","ECSMP306 TARIKERE","ECSMP306","2025-07-21 10:45:11","2025-07-21 11:23:30","49.37.182.122","{""latitude"":""13.7056439"",""longitude"":""75.8153347""}"
